province,year,track,institution,score,rank,source
重庆,2015,arts,武汉工程大学,579,,重庆_2015_arts_sina
重庆,2015,arts,中国地质大学(武汉),606,,重庆_2015_arts_sina
重庆,2015,arts,华中农业大学,609,,重庆_2015_arts_sina
重庆,2015,arts,湖北大学,593,,重庆_2015_arts_sina
重庆,2015,arts,中南财经政法大学,639,,重庆_2015_arts_sina
重庆,2015,arts,武汉理工大学,614,,重庆_2015_arts_sina
重庆,2015,arts,湘潭大学,596,,重庆_2015_arts_sina
重庆,2015,arts,湖南农业大学,581,,重庆_2015_arts_sina
重庆,2015,arts,中南林业科技大学,581,,重庆_2015_arts_sina
重庆,2015,arts,湖南中医药大学,600,,重庆_2015_arts_sina
重庆,2015,arts,南华大学,579,,重庆_2015_arts_sina
重庆,2015,arts,中南大学,626,,重庆_2015_arts_sina
重庆,2015,arts,湖南科技大学,583,,重庆_2015_arts_sina
重庆,2015,arts,湖南师范大学,609,,重庆_2015_arts_sina
重庆,2015,arts,中山大学,653,,重庆_2015_arts_sina
重庆,2015,arts,华南理工大学,630,,重庆_2015_arts_sina
重庆,2015,arts,广州大学,595,,重庆_2015_arts_sina
重庆,2015,arts,广东外语外贸大学,626,,重庆_2015_arts_sina
重庆,2015,arts,广东工业大学,591,,重庆_2015_arts_sina
重庆,2015,arts,南方医科大学,606,,重庆_2015_arts_sina
重庆,2015,arts,重庆邮电大学,580,,重庆_2015_arts_sina
重庆,2015,arts,重庆交通大学,572,,重庆_2015_arts_sina
重庆,2015,arts,重庆理工大学,578,,重庆_2015_arts_sina
重庆,2015,arts,西南交通大学,616,,重庆_2015_arts_sina
重庆,2015,arts,电子科技大学,616,,重庆_2015_arts_sina
重庆,2015,arts,西南石油大学,574,,重庆_2015_arts_sina
重庆,2015,arts,成都理工大学,574,,重庆_2015_arts_sina
重庆,2015,arts,西华大学,574,,重庆_2015_arts_sina
重庆,2015,arts,四川农业大学,594,,重庆_2015_arts_sina
重庆,2015,arts,四川师范大学,589,,重庆_2015_arts_sina
重庆,2015,arts,西南财经大学,641,,重庆_2015_arts_sina
重庆,2015,arts,四川大学,641,,重庆_2015_arts_sina
重庆,2015,arts,西安科技大学,578,,重庆_2015_arts_sina
重庆,2015,arts,长安大学,603,,重庆_2015_arts_sina
重庆,2015,arts,西北大学,601,,重庆_2015_arts_sina
重庆,2015,arts,湖北中医药大学,599,,重庆_2015_arts_sina
重庆,2015,arts,北京交通大学,626,,重庆_2015_arts_sina
重庆,2015,arts,北京林业大学,617,,重庆_2015_arts_sina
重庆,2015,arts,北京第二外国语学院,624,,重庆_2015_arts_sina
重庆,2015,arts,北京语言大学,635,,重庆_2015_arts_sina
重庆,2015,arts,对外经济贸易大学,653,,重庆_2015_arts_sina
重庆,2015,arts,北京电影学院,599,,重庆_2015_arts_sina
重庆,2015,arts,中国政法大学,647,,重庆_2015_arts_sina
重庆,2015,arts,首都经济贸易大学,620,,重庆_2015_arts_sina
重庆,2015,arts,北京工商大学,624,,重庆_2015_arts_sina
重庆,2015,arts,北京建筑大学,585,,重庆_2015_arts_sina
重庆,2015,arts,天津大学,641,,重庆_2015_arts_sina
重庆,2015,arts,河北工业大学,584,,重庆_2015_arts_sina
重庆,2015,arts,中北大学,578,,重庆_2015_arts_sina
重庆,2015,arts,内蒙古大学,579,,重庆_2015_arts_sina
重庆,2015,arts,辽宁大学,605,,重庆_2015_arts_sina
重庆,2015,arts,延边大学,581,,重庆_2015_arts_sina
重庆,2015,arts,上海师范大学,585,,重庆_2015_arts_sina
重庆,2015,arts,上海对外经贸大学,631,,重庆_2015_arts_sina
重庆,2015,arts,上海戏剧学院,580,,重庆_2015_arts_sina
重庆,2015,arts,江苏科技大学,582,,重庆_2015_arts_sina
重庆,2015,arts,中国矿业大学,602,,重庆_2015_arts_sina
重庆,2015,arts,南京邮电大学,585,,重庆_2015_arts_sina
重庆,2015,arts,南京林业大学,586,,重庆_2015_arts_sina
重庆,2015,arts,江苏大学,598,,重庆_2015_arts_sina
重庆,2015,arts,中国药科大学,618,,重庆_2015_arts_sina
重庆,2015,arts,浙江大学,665,,重庆_2015_arts_sina
重庆,2015,arts,福建农林大学,576,,重庆_2015_arts_sina
重庆,2015,arts,山东大学,634,,重庆_2015_arts_sina
重庆,2015,arts,济南大学,578,,重庆_2015_arts_sina
重庆,2015,arts,青岛大学,603,,重庆_2015_arts_sina
重庆,2015,arts,湖南大学,632,,重庆_2015_arts_sina
重庆,2015,arts,深圳大学,620,,重庆_2015_arts_sina
重庆,2015,arts,重庆医科大学,609,,重庆_2015_arts_sina
重庆,2015,arts,成都中医药大学,621,,重庆_2015_arts_sina
重庆,2015,arts,西安交通大学,632,,重庆_2015_arts_sina
重庆,2015,arts,西北政法大学,591,,重庆_2015_arts_sina
重庆,2015,arts,西北农林科技大学,601,,重庆_2015_arts_sina
重庆,2015,arts,宁夏大学,586,,重庆_2015_arts_sina
重庆,2015,science,北京大学,697,,重庆_2015_science_sina
重庆,2015,science,中国人民大学,674,,重庆_2015_science_sina
重庆,2015,science,清华大学,699,,重庆_2015_science_sina
重庆,2015,science,北京理工大学,649,,重庆_2015_science_sina
重庆,2015,science,北方工业大学,598,,重庆_2015_science_sina
重庆,2015,science,北京信息科技大学,574,,重庆_2015_science_sina
重庆,2015,science,河北工业大学,606,,重庆_2015_science_sina
重庆,2015,science,天津师范大学,600,,重庆_2015_science_sina
重庆,2015,science,石家庄铁道大学,580,,重庆_2015_science_sina
重庆,2015,science,燕山大学,599,,重庆_2015_science_sina
重庆,2015,science,内蒙古大学,578,,重庆_2015_science_sina
重庆,2015,science,大连理工大学,638,,重庆_2015_science_sina
重庆,2015,science,沈阳工业大学,573,,重庆_2015_science_sina
重庆,2015,science,辽宁工程技术大学,578,,重庆_2015_science_sina
重庆,2015,science,中国医科大学,621,,重庆_2015_science_sina
重庆,2015,science,大连医科大学,617,,重庆_2015_science_sina
重庆,2015,science,大连理工大学(盘锦校区),610,,重庆_2015_science_sina
重庆,2015,science,延边大学,589,,重庆_2015_science_sina
重庆,2015,science,长春理工大学,582,,重庆_2015_science_sina
重庆,2015,science,长春理工大学(降分),565,,重庆_2015_science_sina
重庆,2015,science,黑龙江大学,573,,重庆_2015_science_sina
重庆,2015,science,东北石油大学,578,,重庆_2015_science_sina
重庆,2015,science,东北林业大学,590,,重庆_2015_science_sina
重庆,2015,science,哈尔滨医科大学,620,,重庆_2015_science_sina
重庆,2015,science,黑龙江中医药大学,573,,重庆_2015_science_sina
重庆,2015,science,哈尔滨商业大学,586,,重庆_2015_science_sina
重庆,2015,science,哈尔滨理工大学,582,,重庆_2015_science_sina
重庆,2015,science,上海师范大学,585,,重庆_2015_science_sina
重庆,2015,science,南京航空航天大学,629,,重庆_2015_science_sina
重庆,2015,science,江苏科技大学,588,,重庆_2015_science_sina
重庆,2015,science,南京工业大学,591,,重庆_2015_science_sina
重庆,2015,science,南京邮电大学,613,,重庆_2015_science_sina
重庆,2015,science,江苏大学,605,,重庆_2015_science_sina
重庆,2015,science,西交利物浦大学,574,,重庆_2015_science_sina
重庆,2015,science,杭州师范大学,582,,重庆_2015_science_sina
重庆,2015,science,浙江工商大学,614,,重庆_2015_science_sina
重庆,2015,science,浙江师范大学,589,,重庆_2015_science_sina
重庆,2015,science,宁波诺丁汉大学,581,,重庆_2015_science_sina
重庆,2015,science,温州医科大学,623,,重庆_2015_science_sina
重庆,2015,science,温州肯恩大学,574,,重庆_2015_science_sina
重庆,2015,science,安徽理工大学,579,,重庆_2015_science_sina
重庆,2015,science,安徽农业大学,573,,重庆_2015_science_sina
重庆,2015,science,厦门大学,658,,重庆_2015_science_sina
重庆,2015,science,福州大学,614,,重庆_2015_science_sina
重庆,2015,science,福建师范大学,578,,重庆_2015_science_sina
重庆,2015,science,福建农林大学,578,,重庆_2015_science_sina
重庆,2015,science,南昌大学,613,,重庆_2015_science_sina
重庆,2015,science,中国石油大学(华东),608,,重庆_2015_science_sina
重庆,2015,science,青岛大学,597,,重庆_2015_science_sina
重庆,2015,science,中国海洋大学,593,,重庆_2015_science_sina
重庆,2015,science,郑州大学,603,,重庆_2015_science_sina
重庆,2015,science,三峡大学,583,,重庆_2015_science_sina
重庆,2015,science,华中科技大学,654,,重庆_2015_science_sina
重庆,2015,science,湖南中医药大学,612,,重庆_2015_science_sina
重庆,2015,science,湖南师范大学,611,,重庆_2015_science_sina
重庆,2015,science,广州中医药大学,614,,重庆_2015_science_sina
重庆,2015,science,广州医科大学,616,,重庆_2015_science_sina
重庆,2015,science,北京师范大学-香港浸会大学联合国际学院,573,,重庆_2015_science_sina
重庆,2015,science,华南农业大学,587,,重庆_2015_science_sina
重庆,2015,science,广西大学,599,,重庆_2015_science_sina
重庆,2015,science,海南大学,616,,重庆_2015_science_sina
重庆,2015,science,重庆大学,625,,重庆_2015_science_sina
重庆,2015,science,重庆交通大学,575,,重庆_2015_science_sina
重庆,2015,science,西南大学,582,,重庆_2015_science_sina
重庆,2015,science,重庆医科大学,621,,重庆_2015_science_sina
重庆,2015,science,西南政法大学,599,,重庆_2015_science_sina
重庆,2015,science,重庆理工大学,578,,重庆_2015_science_sina
重庆,2015,science,重庆工商大学,592,,重庆_2015_science_sina
重庆,2015,science,西南大学(荣昌校区),573,,重庆_2015_science_sina
重庆,2015,science,重庆邮电大学,573,,重庆_2015_science_sina
重庆,2015,science,四川外国语大学,578,,重庆_2015_science_sina
重庆,2015,science,西南石油大学,582,,重庆_2015_science_sina
重庆,2015,science,西南科技大学,581,,重庆_2015_science_sina
重庆,2015,science,贵州大学,604,,重庆_2015_science_sina
重庆,2015,science,云南大学,608,,重庆_2015_science_sina
重庆,2015,science,西北工业大学,637,,重庆_2015_science_sina
重庆,2015,science,西安工业大学,584,,重庆_2015_science_sina
重庆,2015,science,西安石油大学,581,,重庆_2015_science_sina
重庆,2015,science,长安大学,605,,重庆_2015_science_sina
重庆,2015,science,兰州大学,621,,重庆_2015_science_sina
重庆,2015,science,青海大学,597,,重庆_2015_science_sina
重庆,2015,science,新疆大学,575,,重庆_2015_science_sina
重庆,2015,science,石河子大学,580,,重庆_2015_science_sina
重庆,2015,science,中国人民大学(苏州校区),640,,重庆_2015_science_sina
重庆,2015,science,北京林业大学,599,,重庆_2015_science_sina
重庆,2015,science,北京交通大学,578,,重庆_2015_science_sina
重庆,2015,science,北京航空航天大学,662,,重庆_2015_science_sina
重庆,2015,science,北京科技大学,627,,重庆_2015_science_sina
重庆,2015,science,北京化工大学,615,,重庆_2015_science_sina
重庆,2015,science,北京邮电大学,643,,重庆_2015_science_sina
重庆,2015,science,中国农业大学,633,,重庆_2015_science_sina
重庆,2015,science,北京中医药大学,621,,重庆_2015_science_sina
重庆,2015,science,首都师范大学,606,,重庆_2015_science_sina
重庆,2015,science,北京第二外国语学院,612,,重庆_2015_science_sina
重庆,2015,science,北京体育大学,592,,重庆_2015_science_sina
重庆,2015,science,中央民族大学,617,,重庆_2015_science_sina
重庆,2015,science,华北电力大学(北京),622,,重庆_2015_science_sina
重庆,2015,science,中国矿业大学(北京),608,,重庆_2015_science_sina
重庆,2015,science,中国石油大学(北京),614,,重庆_2015_science_sina
重庆,2015,science,中国地质大学(北京),609,,重庆_2015_science_sina
重庆,2015,science,北京工商大学,598,,重庆_2015_science_sina
重庆,2015,science,北京工业大学,615,,重庆_2015_science_sina
重庆,2015,science,北京建筑大学,606,,重庆_2015_science_sina
重庆,2015,science,南开大学,665,,重庆_2015_science_sina
重庆,2015,science,天津大学,656,,重庆_2015_science_sina
重庆,2015,science,天津科技大学,596,,重庆_2015_science_sina
重庆,2015,science,天津工业大学,583,,重庆_2015_science_sina
重庆,2015,science,中国民航大学,603,,重庆_2015_science_sina
重庆,2015,science,天津财经大学,625,,重庆_2015_science_sina
重庆,2015,science,天津医科大学,632,,重庆_2015_science_sina
重庆,2015,science,华北电力大学(保定),624,,重庆_2015_science_sina
重庆,2015,science,太原理工大学,601,,重庆_2015_science_sina
重庆,2015,science,东北大学,619,,重庆_2015_science_sina
重庆,2015,science,大连海事大学,608,,重庆_2015_science_sina
重庆,2015,science,东北财经大学,632,,重庆_2015_science_sina
重庆,2015,science,吉林大学,623,,重庆_2015_science_sina
重庆,2015,science,哈尔滨工业大学,654,,重庆_2015_science_sina
重庆,2015,science,哈尔滨工程大学,613,,重庆_2015_science_sina
重庆,2015,science,东北农业大学,582,,重庆_2015_science_sina
重庆,2015,science,复旦大学,689,,重庆_2015_science_sina
重庆,2015,science,同济大学,668,,重庆_2015_science_sina
重庆,2015,science,上海交通大学,688,,重庆_2015_science_sina
重庆,2015,science,华东理工大学,628,,重庆_2015_science_sina
重庆,2015,science,上海理工大学,614,,重庆_2015_science_sina
重庆,2015,science,上海海事大学,604,,重庆_2015_science_sina
重庆,2015,science,东华大学,619,,重庆_2015_science_sina
重庆,2015,science,上海外国语大学,644,,重庆_2015_science_sina
重庆,2015,science,上海财经大学,669,,重庆_2015_science_sina
重庆,2015,science,华东政法大学,615,,重庆_2015_science_sina
重庆,2015,science,上海交通大学医学院,678,,重庆_2015_science_sina
重庆,2015,science,复旦大学医学院,689,,重庆_2015_science_sina
重庆,2015,science,南京大学,673,,重庆_2015_science_sina
重庆,2015,science,苏州大学,619,,重庆_2015_science_sina
重庆,2015,science,东南大学,650,,重庆_2015_science_sina
重庆,2015,science,南京理工大学,624,,重庆_2015_science_sina
重庆,2015,science,常州大学,583,,重庆_2015_science_sina
重庆,2015,science,河海大学,610,,重庆_2015_science_sina
重庆,2015,science,江南大学,614,,重庆_2015_science_sina
重庆,2015,science,南京林业大学,585,,重庆_2015_science_sina
重庆,2015,science,南京信息工程大学,601,,重庆_2015_science_sina
重庆,2015,science,南京审计学院,628,,重庆_2015_science_sina
重庆,2015,science,南京师范大学,612,,重庆_2015_science_sina
重庆,2015,science,扬州大学,600,,重庆_2015_science_sina
重庆,2015,science,浙江大学,678,,重庆_2015_science_sina
重庆,2015,science,杭州电子科技大学,599,,重庆_2015_science_sina
重庆,2015,science,浙江工业大学,598,,重庆_2015_science_sina
重庆,2015,science,浙江理工大学,592,,重庆_2015_science_sina
重庆,2015,science,宁波大学,596,,重庆_2015_science_sina
重庆,2015,science,中国科学技术大学,674,,重庆_2015_science_sina
重庆,2015,science,合肥工业大学,614,,重庆_2015_science_sina
重庆,2015,science,安徽大学,611,,重庆_2015_science_sina
重庆,2015,science,合肥工业大学(宣城校区),595,,重庆_2015_science_sina
重庆,2015,science,华东交通大学,585,,重庆_2015_science_sina
重庆,2015,science,江西财经大学,619,,重庆_2015_science_sina
重庆,2015,science,哈尔滨工业大学(威海),623,,重庆_2015_science_sina
重庆,2015,science,山东大学威海分校,621,,重庆_2015_science_sina
重庆,2015,science,河南大学,586,,重庆_2015_science_sina
重庆,2015,science,武汉大学,662,,重庆_2015_science_sina
重庆,2015,science,武汉工程大学,588,,重庆_2015_science_sina
重庆,2015,science,中国地质大学(武汉),613,,重庆_2015_science_sina
重庆,2015,science,华中农业大学,603,,重庆_2015_science_sina
重庆,2015,science,湖北大学,600,,重庆_2015_science_sina
重庆,2015,science,武汉科技大学,611,,重庆_2015_science_sina
重庆,2015,science,中南财经政法大学,649,,重庆_2015_science_sina
重庆,2015,science,武汉理工大学,621,,重庆_2015_science_sina
重庆,2015,science,长江大学,583,,重庆_2015_science_sina
重庆,2015,science,湘潭大学,598,,重庆_2015_science_sina
重庆,2015,science,湖南农业大学,578,,重庆_2015_science_sina
重庆,2015,science,中南林业科技大学,580,,重庆_2015_science_sina
重庆,2015,science,南华大学,581,,重庆_2015_science_sina
重庆,2015,science,中南大学,637,,重庆_2015_science_sina
重庆,2015,science,长沙理工大学,591,,重庆_2015_science_sina
重庆,2015,science,湖南科技大学,583,,重庆_2015_science_sina
重庆,2015,science,中山大学,659,,重庆_2015_science_sina
重庆,2015,science,华南理工大学,643,,重庆_2015_science_sina
重庆,2015,science,广州大学,601,,重庆_2015_science_sina
重庆,2015,science,广东外语外贸大学,619,,重庆_2015_science_sina
重庆,2015,science,广东工业大学,593,,重庆_2015_science_sina
重庆,2015,science,深圳大学,618,,重庆_2015_science_sina
重庆,2015,science,南方医科大学,622,,重庆_2015_science_sina
重庆,2015,science,广西医科大学,632,,重庆_2015_science_sina
重庆,2015,science,重庆师范大学,585,,重庆_2015_science_sina
重庆,2015,science,西南交通大学,622,,重庆_2015_science_sina
重庆,2015,science,电子科技大学,640,,重庆_2015_science_sina
重庆,2015,science,成都理工大学,607,,重庆_2015_science_sina
重庆,2015,science,西华大学,578,,重庆_2015_science_sina
重庆,2015,science,四川农业大学,590,,重庆_2015_science_sina
重庆,2015,science,四川医科大学,625,,重庆_2015_science_sina
重庆,2015,science,四川师范大学,592,,重庆_2015_science_sina
重庆,2015,science,西南财经大学,644,,重庆_2015_science_sina
重庆,2015,science,四川大学,640,,重庆_2015_science_sina
重庆,2015,science,西安理工大学,594,,重庆_2015_science_sina
重庆,2015,science,西安电子科技大学,619,,重庆_2015_science_sina
重庆,2015,science,西安建筑科技大学,578,,重庆_2015_science_sina
重庆,2015,science,西安科技大学,588,,重庆_2015_science_sina
重庆,2015,science,西北农林科技大学,609,,重庆_2015_science_sina
重庆,2015,science,西北大学,611,,重庆_2015_science_sina
重庆,2015,science,新疆医科大学,617,,重庆_2015_science_sina
重庆,2015,science,电子科技大学(沙河校区),625,,重庆_2015_science_sina
重庆,2015,science,北京大学医学部,685,,重庆_2015_science_sina
重庆,2015,science,北京外国语大学,651,,重庆_2015_science_sina
重庆,2015,science,北京语言大学,613,,重庆_2015_science_sina
重庆,2015,science,中国传媒大学,630,,重庆_2015_science_sina
重庆,2015,science,中央财经大学,668,,重庆_2015_science_sina
重庆,2015,science,对外经济贸易大学,663,,重庆_2015_science_sina
重庆,2015,science,中国政法大学,645,,重庆_2015_science_sina
重庆,2015,science,首都经济贸易大学,621,,重庆_2015_science_sina
重庆,2015,science,天津中医药大学,615,,重庆_2015_science_sina
重庆,2015,science,东北大学秦皇岛分校,612,,重庆_2015_science_sina
重庆,2015,science,中北大学,581,,重庆_2015_science_sina
重庆,2015,science,山西医科大学,618,,重庆_2015_science_sina
重庆,2015,science,沈阳农业大学,574,,重庆_2015_science_sina
重庆,2015,science,沈阳药科大学,608,,重庆_2015_science_sina
重庆,2015,science,辽宁大学,611,,重庆_2015_science_sina
重庆,2015,science,上海对外经贸大学,626,,重庆_2015_science_sina
重庆,2015,science,上海大学,622,,重庆_2015_science_sina
重庆,2015,science,中国矿业大学,607,,重庆_2015_science_sina
重庆,2015,science,南京农业大学,601,,重庆_2015_science_sina
重庆,2015,science,中国药科大学,620,,重庆_2015_science_sina
重庆,2015,science,安徽财经大学,598,,重庆_2015_science_sina
重庆,2015,science,江西理工大学,578,,重庆_2015_science_sina
重庆,2015,science,山东大学,635,,重庆_2015_science_sina
重庆,2015,science,青岛科技大学,584,,重庆_2015_science_sina
重庆,2015,science,济南大学,581,,重庆_2015_science_sina
重庆,2015,science,湖南大学,630,,重庆_2015_science_sina
重庆,2015,science,成都中医药大学,616,,重庆_2015_science_sina
重庆,2015,science,西安交通大学,655,,重庆_2015_science_sina
重庆,2015,science,陕西科技大学,581,,重庆_2015_science_sina
重庆,2015,science,西北政法大学,596,,重庆_2015_science_sina
重庆,2015,science,宁夏大学,593,,重庆_2015_science_sina
重庆,2015,science,北京交通大学(威海校区),581,,重庆_2015_science_sina
重庆,2015,science,北京邮电大学(宏福校区),599,,重庆_2015_science_sina
重庆,2015,science,湖北中医药大学,612,,重庆_2015_science_sina
陕西,2015,arts,北京大学,645,20,陕西_2015_both_sina
陕西,2015,arts,中国人民大学,633,57,陕西_2015_both_sina
陕西,2015,arts,清华大学,649,,陕西_2015_both_sina
陕西,2015,arts,北京交通大学,583,918,陕西_2015_both_sina
陕西,2015,arts,北京航空航天大学,603,392,陕西_2015_both_sina
陕西,2015,arts,北京理工大学,592,614,陕西_2015_both_sina
陕西,2015,arts,北京科技大学,564,1778,陕西_2015_both_sina
陕西,2015,arts,北方工业大学,513,9079,陕西_2015_both_sina
陕西,2015,arts,北京化工大学,547,3232,陕西_2015_both_sina
陕西,2015,arts,北京工商大学,550,2861,陕西_2015_both_sina
陕西,2015,arts,北京邮电大学,581,977,陕西_2015_both_sina
陕西,2015,arts,北京建筑大学,531,5341,陕西_2015_both_sina
陕西,2015,arts,中国农业大学,580,1009,陕西_2015_both_sina
陕西,2015,arts,北京林业大学,571,1376,陕西_2015_both_sina
陕西,2015,arts,北京师范大学,610,288,陕西_2015_both_sina
陕西,2015,arts,北京第二外国语学院,516,8297,陕西_2015_both_sina
陕西,2015,arts,中国传媒大学,601,426,陕西_2015_both_sina
陕西,2015,arts,中央财经大学,615,215,陕西_2015_both_sina
陕西,2015,arts,对外经济贸易大学,617,194,陕西_2015_both_sina
陕西,2015,arts,首都经济贸易大学,573,1288,陕西_2015_both_sina
陕西,2015,arts,北京体育大学,542,3745,陕西_2015_both_sina
陕西,2015,arts,中央民族大学,576,1171,陕西_2015_both_sina
陕西,2015,arts,中国政法大学,605,372,陕西_2015_both_sina
陕西,2015,arts,华北电力大学(北京),560,2043,陕西_2015_both_sina
陕西,2015,arts,北京信息科技大学,529,5715,陕西_2015_both_sina
陕西,2015,arts,中国矿业大学(北京),542,3728,陕西_2015_both_sina
陕西,2015,arts,中国石油大学(北京),565,1703,陕西_2015_both_sina
陕西,2015,arts,中国地质大学(北京),538,4169,陕西_2015_both_sina
陕西,2015,arts,南开大学,611,277,陕西_2015_both_sina
陕西,2015,arts,天津大学,593,587,陕西_2015_both_sina
陕西,2015,arts,天津工业大学,522,6814,陕西_2015_both_sina
陕西,2015,arts,中国民航大学,543,3588,陕西_2015_both_sina
陕西,2015,arts,天津外国语大学,545,3421,陕西_2015_both_sina
陕西,2015,arts,天津财经大学,548,3117,陕西_2015_both_sina
陕西,2015,arts,华北电力大学(保定),538,4296,陕西_2015_both_sina
陕西,2015,arts,石家庄铁道大学,510,9849,陕西_2015_both_sina
陕西,2015,arts,燕山大学,534,4884,陕西_2015_both_sina
陕西,2015,arts,山西大学,510,9723,陕西_2015_both_sina
陕西,2015,arts,中北大学,512,9196,陕西_2015_both_sina
陕西,2015,arts,太原理工大学,534,4792,陕西_2015_both_sina
陕西,2015,arts,山西财经大学,526,6219,陕西_2015_both_sina
陕西,2015,arts,内蒙古大学,531,5349,陕西_2015_both_sina
陕西,2015,arts,辽宁大学,550,2909,陕西_2015_both_sina
陕西,2015,arts,大连海事大学,541,3897,陕西_2015_both_sina
陕西,2015,arts,东北财经大学,561,1986,陕西_2015_both_sina
陕西,2015,arts,吉林大学,581,967,陕西_2015_both_sina
陕西,2015,arts,延边大学,519,7507,陕西_2015_both_sina
陕西,2015,arts,长春理工大学,511,9605,陕西_2015_both_sina
陕西,2015,arts,东北师范大学,551,2817,陕西_2015_both_sina
陕西,2015,arts,黑龙江大学,516,8232,陕西_2015_both_sina
陕西,2015,arts,哈尔滨工业大学,581,975,陕西_2015_both_sina
陕西,2015,arts,东北石油大学,511,9469,陕西_2015_both_sina
陕西,2015,arts,东北农业大学,518,7893,陕西_2015_both_sina
陕西,2015,arts,东北林业大学,525,6378,陕西_2015_both_sina
陕西,2015,arts,哈尔滨商业大学,517,8054,陕西_2015_both_sina
陕西,2015,arts,南京大学,626,116,陕西_2015_both_sina
陕西,2015,arts,苏州大学,580,1008,陕西_2015_both_sina
陕西,2015,arts,东南大学,593,605,陕西_2015_both_sina
陕西,2015,arts,南京航空航天大学,552,2717,陕西_2015_both_sina
陕西,2015,arts,南京理工大学,531,5300,陕西_2015_both_sina
陕西,2015,arts,江苏科技大学,522,6952,陕西_2015_both_sina
陕西,2015,arts,中国矿业大学,530,5457,陕西_2015_both_sina
陕西,2015,arts,常州大学,519,7670,陕西_2015_both_sina
陕西,2015,arts,南京邮电大学,535,4729,陕西_2015_both_sina
陕西,2015,arts,河海大学,551,2847,陕西_2015_both_sina
陕西,2015,arts,江南大学,549,2985,陕西_2015_both_sina
陕西,2015,arts,南京农业大学,538,4213,陕西_2015_both_sina
陕西,2015,arts,中国药科大学,573,1318,陕西_2015_both_sina
陕西,2015,arts,南京师范大学,548,3158,陕西_2015_both_sina
陕西,2015,arts,南京审计学院,574,1276,陕西_2015_both_sina
陕西,2015,arts,西交利物浦大学,525,6395,陕西_2015_both_sina
陕西,2015,arts,安徽大学,550,2910,陕西_2015_both_sina
陕西,2015,arts,合肥工业大学,526,6071,陕西_2015_both_sina
陕西,2015,arts,安徽财经大学,547,3169,陕西_2015_both_sina
陕西,2015,arts,山东大学,592,621,陕西_2015_both_sina
陕西,2015,arts,中国海洋大学,568,1551,陕西_2015_both_sina
陕西,2015,arts,山东科技大学,513,9000,陕西_2015_both_sina
陕西,2015,arts,中国石油大学(华东),548,3101,陕西_2015_both_sina
陕西,2015,arts,青岛科技大学,518,7899,陕西_2015_both_sina
陕西,2015,arts,济南大学,535,4612,陕西_2015_both_sina
陕西,2015,arts,山东师范大学,531,5226,陕西_2015_both_sina
陕西,2015,arts,青岛大学,544,3457,陕西_2015_both_sina
陕西,2015,arts,山东大学威海分校,568,1540,陕西_2015_both_sina
陕西,2015,arts,复旦大学,639,36,陕西_2015_both_sina
陕西,2015,arts,同济大学,610,283,陕西_2015_both_sina
陕西,2015,arts,上海交通大学,633,58,陕西_2015_both_sina
陕西,2015,arts,上海外国语大学,604,380,陕西_2015_both_sina
陕西,2015,arts,上海财经大学,624,131,陕西_2015_both_sina
陕西,2015,arts,上海对外经贸大学,579,1056,陕西_2015_both_sina
陕西,2015,arts,华东政法大学,577,1133,陕西_2015_both_sina
陕西,2015,arts,上海大学,583,913,陕西_2015_both_sina
陕西,2015,arts,上海金融学院,545,3386,陕西_2015_both_sina
陕西,2015,arts,上海政法学院,514,8826,陕西_2015_both_sina
陕西,2015,arts,浙江大学,629,91,陕西_2015_both_sina
陕西,2015,arts,浙江师范大学,525,6399,陕西_2015_both_sina
陕西,2015,arts,宁波大学,522,6856,陕西_2015_both_sina
陕西,2015,arts,宁波诺丁汉大学,514,8841,陕西_2015_both_sina
陕西,2015,arts,南昌大学,543,3643,陕西_2015_both_sina
陕西,2015,arts,华东交通大学,527,6025,陕西_2015_both_sina
陕西,2015,arts,江西理工大学,511,9549,陕西_2015_both_sina
陕西,2015,arts,江西财经大学,536,4552,陕西_2015_both_sina
陕西,2015,arts,厦门大学,614,222,陕西_2015_both_sina
陕西,2015,arts,华侨大学,527,5942,陕西_2015_both_sina
陕西,2015,arts,福州大学,548,3091,陕西_2015_both_sina
陕西,2015,arts,福建农林大学,512,9219,陕西_2015_both_sina
陕西,2015,arts,武汉大学,613,241,陕西_2015_both_sina
陕西,2015,arts,华中科技大学,589,699,陕西_2015_both_sina
陕西,2015,arts,武汉科技大学,532,5107,陕西_2015_both_sina
陕西,2015,arts,长江大学,514,8663,陕西_2015_both_sina
陕西,2015,arts,武汉工程大学,512,9396,陕西_2015_both_sina
陕西,2015,arts,中国地质大学(武汉),548,3149,陕西_2015_both_sina
陕西,2015,arts,武汉理工大学,544,3468,陕西_2015_both_sina
陕西,2015,arts,华中农业大学,535,4662,陕西_2015_both_sina
陕西,2015,arts,湖北中医药大学,547,3204,陕西_2015_both_sina
陕西,2015,arts,湖北大学,535,4616,陕西_2015_both_sina
陕西,2015,arts,中南财经政法大学,517,8032,陕西_2015_both_sina
陕西,2015,arts,三峡大学,512,9325,陕西_2015_both_sina
陕西,2015,arts,湘潭大学,537,4442,陕西_2015_both_sina
陕西,2015,arts,湖南大学,584,855,陕西_2015_both_sina
陕西,2015,arts,中南大学,582,934,陕西_2015_both_sina
陕西,2015,arts,湖南科技大学,517,7964,陕西_2015_both_sina
陕西,2015,arts,长沙理工大学,514,8645,陕西_2015_both_sina
